N,P,K,temperature,humidity,ph,rainfall,label
104.81113518677499,62.23665720783297,37.30721180076099,24.04203169716003,93.69155433793762,6.01253401128478,215.31600558297183,rice
92.71992153626853,41.0539487714041,39.92317199919893,24.59139275368872,84.70059639039147,6.892618651459801,236.9928679518384,rice
92.72726551932229,24.498278989689773,39.269223971048234,22.891924324267823,72.24949551661098,6.092646671574937,227.64928430458212,rice
95.99083050827215,31.73607282260436,40.45947238891626,23.789576416666055,79.37861524510431,6.750965238856612,246.8385396140864,rice
101.04877728931292,43.454943207500996,29.560860824939454,24.44035295779875,83.93997433016978,6.461800675458799,211.14346241086594,rice
86.0858773795345,47.28228330138905,77.7621105630088,29.692111528204176,75.17405319552944,6.299415823457789,202.80427595958594,rice
77.91151583243817,48.156050035903405,58.0878043133235,23.177290405640978,76.76682847945763,5.648448839591471,231.42134974801203,rice
72.25102705768523,39.705605726339265,26.847088327486176,24.764343614368606,67.93817286914695,5.8865341641131534,281.8434364646225,rice
69.55092902471162,34.032144215453606,67.5537029248197,32.26266792310102,72.62746696939726,6.27111286512419,242.51422212069122,rice
105.74437173286711,35.131429215717624,36.320832310868354,26.94334394015436,85.47812859573295,6.268345375069465,232.0558947806471,rice
68.50125029956021,42.61826256025335,36.00418764986567,25.58042472406564,77.55738224944787,6.565038482890799,257.2797479920362,rice
86.86515193202159,48.517564083992035,40.79733021366801,25.000210982728536,76.22753573165723,6.510772991585658,232.85969483490322,rice
110.11801970716714,60.73354902475242,45.787698288347514,23.09235697576308,73.10070822413266,6.816900033581103,240.78048295323705,rice
90.76172084069933,27.554140130258073,53.91157722337271,26.13605084553591,73.11655452468418,6.2349663173925185,240.80177849584342,rice
85.62960158027492,42.07828814196445,38.44767597901059,24.370056554482787,83.22050009681975,6.915022190547605,178.53351429951147,rice
82.15779682588379,46.76512421372447,44.439909845306495,24.070213546696774,67.94622574017134,6.514798419299939,273.0017047116121,rice
66.59366314100635,53.638280136981884,35.07212165315659,24.84668913542788,73.5768119143684,6.282940339675443,263.60098108337706,rice
91.99186290385248,62.323116054099444,57.66117833466541,26.09771669732394,95.95147620934233,6.553647605558405,253.21573988953529,rice
81.4411485575835,45.665458158592045,29.538642650495845,27.473959836487133,72.57357101508107,6.673822619846182,230.8056767348865,rice
99.05496512160784,52.5086898873126,67.30969236470202,26.82693672784661,69.42367795477408,6.37656638948563,209.21584176291404,rice
78.7806418916047,60.11228433276722,49.56300716346544,23.252673928553133,73.8902610684768,6.411473732506692,208.2356767136152,rice
76.94631667124102,48.12009471551244,57.32968054160044,26.5219036805611,63.669683931215204,6.506528355160591,236.5847386111167,rice
89.96668342447232,61.162096816512076,9.051425847928858,23.522241437022235,86.72725058234684,5.846441960191121,267.47087905717717,rice
89.4202793524079,53.46583985843404,31.435845077173084,27.034409224915528,90.54777244791231,6.481507307048009,240.15681963937132,rice
88.2441188713807,36.36654735260618,37.787069796394704,24.618693668869103,85.06715091482796,6.749938486418603,211.712206196475,rice
83.49989163616507,59.81455547658973,28.84617656781154,22.944374956774197,83.61844953464954,6.695534816669863,235.2513732223345,rice
100.94752708524388,53.56793982566527,52.62730100335093,26.385291253310232,100.0,6.328193408896885,190.9225095745367,rice
104.2510523382057,40.423005690431744,41.61820666514549,28.273876712151317,69.1819236715286,5.961923475062852,199.7718853833852,rice
75.47036451969491,49.39636606016994,47.862817642191565,25.690685448321386,70.69787292886107,5.591463797178575,236.1957788785884,rice
79.33868759633997,49.59385771716612,50.52930439331905,25.345603580146705,88.08106468300683,6.480223980940274,246.66142352323226,rice
76.54392084556142,43.203885861685414,42.95164144985436,27.051321188543547,78.85007062220342,6.58240853950624,229.15154657786167,rice
83.58949399206243,53.29519042024073,10.104094434187662,21.7588191798131,70.14251682045743,5.583234358053094,220.07818231658612,rice
93.99320679673289,42.15115933617425,42.96685122912778,27.723043741776983,92.62148905814153,6.375801722845852,264.77888957052676,rice
86.1055199012093,36.62601776172538,31.08399471701897,21.29865871858746,74.89492917013078,6.27469415917395,252.67887042632924,rice
105.6492379739918,31.1781848462296,45.892412023898785,22.398640152106164,85.79757670770562,6.354119672259296,194.72007183135435,rice
96.13956389882182,38.94999287191269,31.99149642439668,22.325618971775775,76.76573378649955,6.5497616542432215,230.83662449939908,rice
88.94394402738978,48.61921853928844,59.809924832922505,24.143034622839053,70.18513746523415,6.773527845800194,227.7072602138604,rice
98.37510933492852,48.833771131824705,38.032937046949826,25.87193973511574,97.6081004810104,7.126943185168814,236.52638497292114,rice
86.9222871198049,55.762401574663855,27.315084508489793,25.832675931545637,81.79309721636915,6.509867874010144,216.66588626911306,rice
65.92519008029237,24.270165640087082,23.239238305155883,23.853311787651666,79.6544673068099,7.078030906850331,259.33185413796053,rice
73.45490660390047,48.47708452450957,33.893826454745124,24.289090404899763,83.48260519532306,6.616709890941388,227.53631335455165,rice
97.7662183928123,33.58061773857596,40.09508593543403,31.49418431648958,83.7846379410022,6.901625077312161,237.01344391981058,rice
91.96932514395756,44.43216805607308,37.44388628253694,23.051294008186453,85.44241087166043,6.101961983784982,249.64287519889544,rice
98.02344405335091,48.6653140723723,35.70626899666462,26.13491394827174,79.5306155556287,6.727441493912803,194.70906614726727,rice
80.97271158257624,25.09188004876002,17.574087546591926,28.409655574534774,89.16147985577349,6.148181918350324,201.94492396710027,rice
49.42565394590019,39.56504492067366,76.30622518371104,26.08721067865912,77.52342171160409,6.5627780733251075,200.65891623412227,rice
81.43211964762837,45.99477473015739,38.708490222684276,26.9770153042252,84.75716180988842,6.633914106337799,219.8558097909233,rice
95.77378490092657,61.28936947623991,25.44775720522881,22.7807608607136,92.68627469056186,6.333029604656729,265.88407062546423,rice
79.6895714572938,59.55045576270712,41.972287252081784,25.645572058306737,94.51774417335923,6.273380332894541,214.2953138896509,rice
79.61722950365974,49.523339506431384,16.513613917292286,26.593677256627803,77.68982945905806,6.801734431256747,182.32627329218963,rice
75.56121069874997,28.13531848765898,27.606558004540712,25.619164752772356,80.56618699640197,6.311317850868195,231.49793282963867,rice
87.44065888743933,34.914639580568924,50.60274461348576,26.65666492596371,85.0803035012488,6.594786704962942,241.52119601779052,rice
109.42087963277281,44.1290582894749,35.39375172498135,23.116181049106554,73.74189863537731,5.964434874339624,215.44645910891978,rice
84.15183542017515,48.34295128497715,40.76713087828243,23.086161806425718,89.2014765121597,6.658794435305332,231.48773723671562,rice
77.16500626402346,50.48427920829799,42.81960381229157,21.37968185146238,81.45615795212476,6.491712534226034,215.2067146972694,rice
87.27812071404932,30.451775147422108,60.04279150018256,28.11987496264858,79.97986132557628,6.527209018243676,181.98171675240275,rice
71.12382807681601,42.0622107984787,23.91800467859711,26.785991206576647,97.97837224598395,5.988184848199745,216.57580511012577,rice
87.82538041971917,61.11116148499621,21.66438531190145,25.622590305767353,96.57039080650488,5.821884298137257,206.8164774493917,rice
79.91672072246995,39.79411587144589,52.189019316304666,25.604149299552095,67.80030352286298,6.580393641015284,222.2941444781757,rice
100.29336660329487,38.7241246356308,30.450770753466465,26.352829027011328,88.1034118586955,6.556834777377672,197.91685901753422,rice
91.45641327913901,34.65691948325601,43.52914167382395,21.440663911502348,85.57057718034451,6.11769038349242,206.78203769426852,rice
93.5658416377888,47.416445216767514,30.790347979106542,28.627947122552662,78.47478062744206,6.4112376858898275,240.91609584892922,rice
77.56400879045664,49.7113629339993,31.998214792529133,23.97090419445948,92.90114111842672,6.035794881620649,181.91883271955123,rice
104.33124394014274,70.49327952607003,33.92096101826002,20.157904898449537,79.51612819043245,6.299821967555766,230.82167549751034,rice
71.63934349693783,50.79561142476477,47.86761062929129,21.263985950451733,87.5935738535591,7.118439743681062,238.78312731361532,rice
80.95209805517793,43.579967855924785,49.22885150452842,20.673320986231953,83.31512562381842,6.263337617688017,275.65215028503303,rice
82.90992719434051,61.678876111195194,23.443889533269893,26.46814791700698,84.55520211032983,6.0958334632473266,238.9027145220127,rice
99.5502260419792,41.76208295713399,14.620560262453552,24.956092933806385,74.7806152416599,6.280180671467641,233.20506906692734,rice
64.53217340781379,28.84341660679322,47.23100253288288,23.6932032595758,61.48204526543546,6.674695412812848,240.99213461603327,rice
76.43350211156219,31.831697889417583,52.537118444715055,25.873376556401073,100.0,6.5470660095537285,243.52946910776433,rice
82.99686483869722,53.167758672007906,49.3762780187223,28.129312521412988,77.82941665090172,6.247607384469614,224.45973023993645,rice
94.48962065414787,59.98374440296732,33.11739260276049,23.938065680517273,84.51261779095839,6.313983474995485,255.94518036907758,rice
57.978672512571436,36.73294953083105,28.263754990578313,19.199109969034637,74.29089244504956,6.079695359453926,230.57569760058573,rice
88.35559069992317,45.549393488092974,6.537794195932692,22.85761364696618,73.3933889715308,5.958414414359783,69.96735255372813,maize
81.70258751129069,45.784638842692,31.712270360642115,22.965883020511757,70.61330918471654,5.937722660085775,89.73413768265812,maize
72.47171982764212,35.84109075895869,0.0,24.714372588186656,62.19238094225618,5.942201901423434,87.8840633876867,maize
88.53622628819163,25.19262154628077,0.0,20.692783895261833,76.68943093376264,6.398905444021754,106.880979290147,maize
61.318068970485236,36.80464124729474,28.717205750840655,23.145685827338617,69.38991055091302,6.234315153175041,96.1191619820018,maize
76.89742901886132,55.77767389084926,34.10512422916706,18.950320014020576,47.02185155727315,6.650610889178028,116.1299520517626,maize
62.75252376583995,29.401645934543716,23.485522315108014,25.327095565876323,79.38075617947452,6.480704150235508,81.8222326751147,maize
64.28243254098165,48.114512916706545,17.511029441721156,20.46233023567796,81.3900452069063,6.924808940725246,114.99307103821943,maize
63.94979522629047,56.55019324297279,31.594396142468526,24.10636406051013,74.99732213635022,6.522379900001447,106.28031319869538,maize
82.64287540046652,51.40791408002106,0.0,23.20905269352639,60.550464329206996,5.8520556648259925,126.99996562461813,maize
95.74794409062844,61.59220600295612,25.82820125283812,26.376562802381642,65.0964254448146,6.370979046914223,65.94362984983638,maize
79.76389565398608,48.60385928424417,2.4602182474830343,22.872007220458507,64.36216348914553,6.929146408325623,109.67269322729501,maize
75.1373452690976,50.48787309801083,22.66318567156297,22.49271503801113,56.3405824208937,6.247131842837574,73.5858383536447,maize
59.99621353292224,53.112218145475346,27.868969898998525,18.533231221579804,64.01852290003899,6.648495485064973,113.30292225571905,maize
87.31004211462286,48.3891320690146,9.324320080462734,20.29075293160485,67.75683923800285,6.432748012027806,118.32128445531144,maize
88.199755804105,46.67771343468828,3.336911817086957,22.202233507472755,66.7378495584842,6.229270864113708,77.28632962229157,maize
78.0346177796388,42.960422585893895,12.57900874411939,23.7786320857586,61.78405935896636,6.385436536142423,96.0104885027467,maize
61.326851986901104,43.18758876134588,43.56665409874694,20.09480121816428,48.066764408235755,5.648354196365121,90.64041882468672,maize
75.37100733639238,46.82389144574879,40.21284743392752,16.317913917242656,68.16747099544659,6.84650337063125,65.18882317238229,maize
70.44232185852125,40.47108082771379,8.584809308837068,22.1843449874424,76.41988226947603,6.943085336420632,82.60933704911675,maize
97.86072256877364,48.355764769846246,48.305365400516216,22.76675337586627,66.04846260836915,6.427916065424992,159.93478094608577,maize
85.21542689813747,40.92735470048537,36.53496805413787,22.095418657289144,61.08199853679033,6.6180104759622385,90.68388293096537,maize
78.34291097414167,48.139852218652926,27.04874689908152,24.062414743590374,49.50426453835668,6.533300434013337,68.39557276373338,maize
57.69241037328706,47.41588756141318,23.259715049716814,21.266234588569297,71.6482548613438,5.830238691770182,81.0472375270037,maize
67.981510380804,47.534127296606606,26.18296426970858,20.48026762594114,70.79426141964983,6.322050828917145,48.37718242713797,maize
51.49690271523563,47.87680707070689,18.68549023320469,22.741449716063418,64.77614034775826,6.378945943828563,110.84829141666259,maize
61.666741188989306,36.28028407099205,5.600142131689264,23.722291667921766,74.95957902917156,6.149031196616171,34.9626034284876,maize
54.552085648675494,39.66963277203988,13.634066687571778,21.979028431863185,65.30864898384733,6.190888784212143,113.08547143195496,maize
66.88779233182358,39.37682040524457,29.183133077806925,19.1608948251847,68.11753364256002,6.335893614304193,86.75626522180032,maize
94.05931328579115,41.77792554705282,52.904472557861176,22.43642137692975,54.78386844023817,6.3244718533481885,66.3226055929871,maize
65.978929826238,51.97033300015491,30.33373132975187,21.444580749364356,72.8992411603712,6.7051277153073965,121.5986386443924,maize
81.35296088550867,61.63428712085699,0.0,22.205233628428843,58.06395794941259,6.341729051394587,77.42811717767178,maize
73.00610589660322,66.8217488020405,19.454203053694325,24.034480792975536,63.14184536060612,6.326499650784892,90.13236696959358,maize
80.37988879167791,59.65307535547177,46.71090996404994,23.774050204772916,69.71637508828482,5.897197421785052,88.06671166685635,maize
86.28347357860306,56.659686384171536,25.174145991925755,25.21598489891988,68.92613367195055,6.720107190390762,96.36590145305644,maize
70.73162021314758,51.358412569330234,0.0,23.957214340962622,35.81269739828173,5.6967878074081035,99.93890922070165,maize
80.73035204720155,36.375712198600695,11.318469371815919,26.42635247153533,61.12775894741859,7.085022109341045,89.95776323012038,maize
79.8964341225752,64.16874398498608,23.965406742901294,20.494140048272996,64.12218038644568,6.287536242333468,59.97568365156556,maize
71.93001514391013,40.57807906002563,35.86536635781151,23.086529685463137,62.73763400681944,6.262836324282098,94.90868440493566,maize
82.40177039627736,38.00287771330619,6.376185510680923,25.761698038506324,61.701305022362156,5.804105267591094,99.7638796064283,maize
80.56043767239224,32.69284742743294,25.442225731954096,24.838957731070934,67.9950916136501,6.521193519316488,59.106079842003524,maize
78.97248185995434,44.97380240529554,14.758147619130327,25.176389023549316,76.83419608539384,6.928029519110125,118.92577317312991,maize
73.68318982043779,51.527201630263434,33.50234307676365,23.302944873248656,66.04611350329236,6.588313596156664,88.6957817874295,maize
66.24855676351606,43.85526934164142,31.508655666006135,23.007483227999888,67.7216798149467,6.534527734770767,81.75348781625259,maize
84.07497796355767,51.78842603458394,3.477803696327822,26.60576197796561,60.99404204994467,5.720716629885185,67.00903838910135,maize
62.74745807186014,48.52173318657533,17.892242416806443,22.157920080898517,69.95761572385983,6.418956376417446,96.9530531541743,maize
79.91794148794432,54.16134668002238,0.0,22.08890436933885,47.55831948408421,6.312620974379228,89.8980746110644,maize
87.54638729747616,59.87634392721121,25.04162572378551,21.74909730650775,68.8812889003659,6.11522882693649,89.96936166824632,maize
86.8336358035292,42.422286540105766,34.085179588637516,24.693503421730757,57.361665462953425,6.6408629448760905,105.36845959817312,maize
76.22311064847189,40.376765419723476,9.11190972136645,21.655843557742443,69.34075570633568,5.965531191409511,99.62526946963715,maize
60.09893365345929,45.95931415561151,23.64471631861013,29.112825362647293,53.98147475583706,6.815205098271546,93.29653310772017,maize
79.93406301619156,49.183479133882045,28.670902272928494,22.615787239094956,76.63240145165966,6.140235099521347,114.90916058794345,maize
67.26759455744373,47.39748153598713,5.920561715646713,24.1375593008688,76.56100765541227,6.272925337062701,85.66851462851399,maize
61.62459644318488,45.70707346447692,0.0,20.717805033202932,66.81428836887308,6.761654619209488,151.80263894704908,maize
67.96097897914919,62.353001566454395,25.656287206024718,22.62188088313406,68.46075561380921,6.321670769287985,92.42870596346881,maize
70.10000204607996,34.01890340201149,0.0,24.633112208203066,62.786399279314296,6.091368885120342,90.18712378790939,maize
84.53918703498753,49.803639430263985,12.159175950385489,26.065732389122374,77.63348402385306,6.473094829362998,111.42059724956998,maize
89.90351996176574,59.30099316404514,31.211487656689354,24.495867617687207,69.15728458677202,5.915931813908535,105.41590945091089,maize
58.73023234648135,40.05400544874945,41.55347601712131,25.100550406735493,76.89918631748691,6.204913965709448,64.65052549191111,maize
72.11475363515589,49.02031297240574,23.184830745100147,25.834201196891755,62.10983659997244,6.423212065131024,68.25020271243866,maize
80.40380733652576,48.03108550185637,10.752799925732239,22.410426594562868,63.526594027878225,6.205445704732016,128.96950732988904,maize
73.81864797230544,45.56103889822662,0.0,20.764481620051306,62.895412604349175,6.059951563338175,120.39756705431154,maize
73.02074669524538,60.884442493182526,22.92556951075552,23.09306959105394,64.2896284183,6.30132868806751,127.81349006709691,maize
47.16467127898538,27.98454255561321,13.852437534158293,23.036319704843923,70.5208353981121,6.465580519309616,81.54658991662745,maize
87.22852431890115,58.30195403152731,24.76086746907348,25.406643931217104,67.18116210745703,6.103480940625991,105.3519704580001,maize
76.32735747094414,48.01339846754487,44.094303582843615,16.872819678649783,53.658526638723444,5.88452535076897,82.00826575348627,maize
71.94470196280764,32.926743522269525,7.222629515337605,20.847895803691074,84.65939273660713,6.930609681711501,80.94151281093772,maize
70.63700051631841,36.507960028117054,0.0,22.70779953397869,57.017184134047795,6.270302313918297,54.7954713210435,maize
65.8563065002769,49.48627095302831,27.49314396675906,24.043679896855036,54.4360881267437,6.599140005547446,72.39534267475929,maize
82.59429497528768,47.893613233818066,1.3541875138307802,22.20950573854703,67.92290993651014,6.51453788316611,86.8982662562228,maize
93.38134668721264,58.07510770986559,18.15018825400371,24.875304530342362,80.47034788150549,6.986169610274059,62.984002621905056,maize
63.88160266611419,62.84918786733851,6.125784237435441,19.693647166770802,61.11044695440763,6.447079348316104,87.74727245455588,maize
67.1932365551329,41.25787538275491,11.314944033809368,20.801225928352643,83.2530630182085,6.404128874914944,109.50869919690425,maize
69.13107038257291,46.140433228139514,11.296690279444675,16.370729162701995,53.97592578521707,5.666283462006862,40.50475688506464,maize
60.655692308422765,61.24955679381631,21.333457484434685,26.226409405802936,68.28786061520701,6.573895589000306,70.18026610329935,maize
81.28741145031205,55.28714234074346,13.350290616494606,24.398850926540415,69.52950206859866,6.107656582604471,65.29909449003812,maize
60.79046001722073,48.86505541921462,26.905148031839722,21.018685423855214,65.21268273060879,6.49968796264847,103.60019572263661,maize
93.62256144146986,60.769808321980435,6.980628508651838,27.208965523845055,60.752187963554285,6.66570548435905,91.49570577312396,maize
70.05420745851639,29.923031402250672,19.426532346754776,19.10154191173598,72.73839388674217,6.830877429998736,72.46795823547282,maize
78.62364891023125,40.746084779920245,12.572729047948156,24.93623675966343,64.6916939052527,6.908876814675854,79.39088546853574,maize
86.99203598969387,48.97413412957782,33.9366701461635,21.882105856675132,64.60352929958734,6.259575392245373,71.60674347339268,maize
82.94497841498104,54.50249005578364,30.9033204235835,26.84241413479411,76.59475840989043,6.168769358552803,98.20715100555192,maize
67.51679172890145,48.23355316114556,13.003758263217028,27.050175772840127,67.9095852027437,6.223689805163452,116.2596085808403,maize
48.95261508245506,27.858974051347104,33.937579828296606,23.15117112029342,67.00357040208608,5.8357613638385075,89.48885836129195,maize
99.04211292481611,56.24199619795863,24.545598177142182,21.902365224737657,61.84341718504485,5.554780738779994,95.66808926026553,maize
85.14579730178225,32.24380672829385,12.07874661539776,20.106338419416446,57.27719044152989,6.318718569387665,44.143152590253564,maize
82.37124526028477,55.538550699336824,18.233461179446312,16.798228725038648,57.02865099198088,6.731515676935944,28.884125823971402,maize
70.82971905367776,36.19999221532741,34.06855452377255,21.312215119641348,68.23163216588489,6.497911146709183,130.39696847406043,maize
72.56469667589556,51.76044369622611,0.0,25.97603390823436,58.91592921542908,6.103736042569289,89.51054851331736,maize
56.245387855921805,50.28770028928938,36.51199409387516,23.73233455874323,52.2888194865702,6.256666746984619,106.3246358655488,maize
52.464134808409106,37.25233986182286,35.1481540612228,23.675238585493215,68.29577265701403,6.950823182668159,100.30816112713646,maize
82.89465612519815,75.10745527218326,18.79293162864264,21.005293090953764,68.42237118597706,6.4536468602861135,78.41226137718343,maize
62.61123576534183,71.09844422090077,26.902652055820344,21.16928654649481,72.32744241823679,6.2617991969535325,84.43660818100771,maize
81.74727446297392,35.0811773176831,27.289408058757587,27.78238701932938,68.72942129757848,6.168325763675787,78.84368383057867,maize
70.07592031985868,45.46037321952219,16.332902008625922,25.290778602686416,51.134327174328135,6.601700017644247,81.64689644686365,maize
79.52337342834447,36.73012089799136,41.92946600274154,26.114087400429682,72.67672420600059,5.769835828472261,108.24066356345315,maize
79.8582610516285,31.947287528674323,21.63553924343777,23.911336222583156,69.4486021905852,6.362041478432099,96.40709117064236,maize
92.68333670703714,60.2603390991068,0.0,22.206403612905795,63.68279177964839,5.68676549954556,92.07202728111086,maize
89.98509326892608,37.134321404094095,27.046014080348087,20.710441306758906,59.624703810562586,6.817087771959512,78.06372795753985,maize
80.5465498681275,29.28781883939013,49.934763420923204,24.506631115766247,63.54000125879791,6.501441278499963,58.98397256314817,maize
54.19036890103189,64.7601522450357,76.93895727427348,16.77086096258629,13.354788778035322,7.343134714069943,85.6299507022929,chickpea
47.82097769683648,67.91205310514428,87.69799716615772,16.952878140187405,35.83785473127639,6.551224354249325,107.74062111838566,chickpea
56.414889408651646,59.47841194034406,113.4391041583396,20.488725707363294,25.769112054583292,7.109807765459056,75.22102451918911,chickpea
37.4870940755247,71.90530596319518,101.01779412550844,18.45328554465355,10.708451014901677,7.388549471834742,100.26531642068542,chickpea
47.855914341373435,75.45498906524983,75.93607804763288,15.677527082173551,11.054452554873762,6.5275878630397495,85.2128694540109,chickpea
38.99861460128088,63.60012295470291,35.66571763482395,14.881706325764577,26.966725211225334,6.867380899977904,87.93301690845051,chickpea
23.311774840296927,82.38705482359231,77.83958509917986,18.725100991208837,36.606238335053476,7.630754035206291,73.25555633168473,chickpea
32.88135778155569,64.74454988480468,87.64847372714803,17.736939664372823,14.838046839972227,7.613513437748164,77.4873823808876,chickpea
67.59506911644783,68.90742563752173,106.77977591337091,18.893298556776568,25.703684585995582,6.846386131968796,61.217297103076945,chickpea
45.51647146017985,77.88553242465315,80.60384753000695,14.784016662290757,7.1179330696853835,6.6005022592348155,41.11231351533362,chickpea
41.31382431336505,79.25043921708026,79.79876319612787,12.348963106655368,16.47391631732361,7.043020351178587,126.11197250495967,chickpea
22.514345044965324,64.09322397400804,105.58779020816846,19.12494585336637,22.5065045881314,7.140104552958357,87.25875785045982,chickpea
49.33131436334243,59.90513681107234,93.170878683623,14.567492457786152,20.626943782652305,7.162559337150214,66.44155205977363,chickpea
39.72777669609224,61.77459847334447,63.92448009707384,17.11596314596589,9.168090917026708,7.212979112432636,54.698119128648,chickpea
48.543724275892615,56.1852093207118,71.5055762662849,16.43849147946205,28.60117383099871,7.215601480965807,75.34185634402333,chickpea
45.984633292836676,46.92807652670312,79.35299615538639,22.993785444511907,19.058772051221382,7.123769609209267,92.05882435212831,chickpea
50.74726291977215,48.0253330711014,54.7651027731346,18.525728227715366,12.280987504819922,7.55920884177697,73.06616342252508,chickpea
16.785631171442585,55.31986083156003,38.75485970554137,17.41468615679272,16.492926981884935,6.951438051576336,103.73533885865425,chickpea
54.38223803820033,66.29611576643889,47.97959498784716,19.543203951230645,22.442881828068604,7.20828704955493,101.59255448477855,chickpea
26.02206284246752,88.08755386185139,65.60858370287198,19.873057318002136,4.501218444693187,6.774407359455482,113.36011022795739,chickpea
36.8692021239898,76.39922605132799,83.55433083078869,17.73760460999957,28.91080259946152,7.017169411371834,40.82376163360365,chickpea
30.36111889657954,73.51191728701694,85.93263659543763,14.082354374411405,12.205259844734393,6.8963975277792136,71.95966892948705,chickpea
23.489036936781382,61.71628891880521,69.07084272110708,19.9288331494048,24.47297048792195,7.048966339668914,71.3751244908439,chickpea
41.67909174446936,59.83424892544425,62.797518767488384,15.649446977685708,12.921494688228346,6.692784170072705,83.56531029938324,chickpea
48.7565880854045,52.12901699201758,80.3769306682405,17.45016051183416,20.732069484294424,7.095471431163744,48.02081584150412,chickpea
24.851328413714015,68.29423575584973,95.43171379618263,12.464531572392492,20.76581263841264,7.516367701850674,76.6334307234633,chickpea
46.60242995231729,60.96930919102198,78.20950701084685,13.947716204229621,0.0,7.429968030428846,58.33011159006228,chickpea
34.53366585995883,54.13557746729807,58.85045445374186,17.56540574976346,12.163382446914827,7.2322898492981444,89.95584521755103,chickpea
43.850195755895285,70.38600790928443,103.6665230739783,15.331015577387785,17.56052107037666,7.496441437181856,107.8198758054368,chickpea
22.938836207865126,64.8764455834413,100.3718164380089,19.270197762997665,19.562104251838182,7.02381035729787,71.5563796344296,chickpea
43.45862875708389,65.47625875015517,79.36132068433334,18.196496765287595,12.575427772052006,7.286245280858503,144.11338226513925,chickpea
18.6761603280871,71.2401252418998,68.59714867071642,19.443506443798125,18.372459786622887,7.366649170914862,105.86114468319315,chickpea
42.30905341321817,79.32052288414178,44.83553159316984,21.97613074479006,21.000497215138722,7.477245174510813,53.16273361348652,chickpea
30.03076142073597,69.45938294144774,79.74443165993806,18.707671470024973,26.676121287439727,6.482172889644002,101.4240195777808,chickpea
40.09938291949513,65.96218138875452,57.933271484226644,19.257621670942164,0.0,7.326937903933549,47.17367161959418,chickpea
